budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,5250
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,128151
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,600
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,7000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,1000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,3200
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_456020,Towing And Storage Services,65000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,8625
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,2275
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,32000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461150,Recreational Supplies,284
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,250
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Interfund Reimbursement,E_502150,Grant Labor Reimbursement,-965163
FY16,Revenues,Police,Operational Services Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_347090,Other Departmental Service,407000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,2365173
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411020,Special Off Duty Police - Reg,186000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461080,Chemicals,1500
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,655
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,574
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,700
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Energy and Fuel,E_462010,Utilities Exp,3102
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Food,E_463010,Food - Food Programs,300
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,641
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Service & Supply Adjustments,E_890070,Department Budget Reduction,10000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,641
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,-641
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,37
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,8980073
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411020,Special Off Duty Police - Reg,329167
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412010,Overtime,222000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412050,Night Shift,14322
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412060,On Call,12000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412070,Out Of Class,21322
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413070,Holiday Credit Used,335346
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413090,In Lieu Vacation,7881
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413120,Sick Leave Annual,917
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413130,Longevity,1600
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,916162
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,3033485
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-224171
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,31354
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413200,Management Leave Pay Off,2422
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413300,Clothing and Uniforms,163324
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,6686
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,130211
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,19950
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,489051
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,1644
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,500
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,2348
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,31231
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,3900
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,500
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,580
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,-580
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412010,Overtime,222000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412050,Night Shift,11264
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412060,On Call,13100
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Earnings,E_412070,Out Of Class,18030
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413070,Holiday Credit Used,297400
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413090,In Lieu Vacation,10338
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413120,Sick Leave Annual,917
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413130,Longevity,2500
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,766593
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,2470431
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-189332
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,31333
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413200,Management Leave Pay Off,2937
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,250
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413300,Clothing and Uniforms,165984
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,6654
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,106196
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,15750
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,397982
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,500
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,4031
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,100
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461080,Chemicals,472
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,8147
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461150,Recreational Supplies,600
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,1000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,1000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Energy and Fuel,E_462010,Utilities Exp,4200
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Food,E_463010,Food - Food Programs,1300
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,580
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,100
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,7323845
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Salaries,E_411020,Special Off Duty Police - Reg,329166
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,5200
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,13290
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,6594
FY16,Expenses,Police,Operational Services Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,350
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413130,Longevity,3000
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,592273
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,1923565
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-151290
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,20714
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employee Benefits,E_413200,Management Leave Pay Off,1529
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,7803
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,83021
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,12600
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,309244
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433050,Veterinarian Services,6787
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,2760
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,60
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,664
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_444010,Rental Of Land And Buildings,1325
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,1283
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,480
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,3420
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,300
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_456020,Towing And Storage Services,400
FY16,Expenses,Police,Operational Services Division,,,,General Funds,Other Purchased Services,E_458020,Meals,210
