ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
318,2013,General Services,General Fund,"Charges, Fees, and Services",255000,R,General Fund
319,2013,General Services,General Fund,Employee Services,12362676,E,General Fund
320,2013,General Services,General Fund,Fines Forfeitures Penalties,174000,R,General Fund
321,2013,General Services,General Fund,"Interest, Rents, Concessions",123000,R,General Fund
322,2013,General Services,General Fund,Intergovernmental,25000,R,General Fund
323,2013,General Services,General Fund,Labor/Supply Offset,-8082537,E,General Fund
324,2013,General Services,General Fund,Licenses  Permits,558000,R,General Fund
325,2013,General Services,General Fund,Other Services and Supplies,4787830,E,General Fund
326,2013,General Services,General Fund,Property,125240,E,General Fund
327,2013,General Services,Interdepartmental Service Fund,Labor/Supply Offset,2404510,E,General Fund
328,2013,General Services,Gas Tax 2106,Labor/Supply Offset,185043,E,Other Governmental Funds
329,2013,General Services,State Route 275,Labor/Supply Offset,22119,E,Other Governmental Funds
330,2013,General Services,Willowcreek Assmnt Md,Labor/Supply Offset,5000,E,Other Governmental Funds
331,2013,General Services,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,100000,E,Other Governmental Funds
332,2013,General Services,Cal Epa Fund,Intergovernmental,7874000,R,Other Governmental Funds
333,2013,General Services,Cal Epa Fund,Other Services and Supplies,7701630,E,Other Governmental Funds
334,2013,General Services,Parking Fund,Labor/Supply Offset,27864,E,Enterprise Funds
335,2013,General Services,Water Fund,Labor/Supply Offset,81308,E,Enterprise Funds
336,2013,General Services,Wastewater Fund,Labor/Supply Offset,27132,E,Enterprise Funds
337,2013,General Services,Solid Waste and Recycling,"Charges, Fees, and Services",60141000,R,Enterprise Funds
338,2013,General Services,Solid Waste and Recycling,Employee Services,14262383,E,Enterprise Funds
339,2013,General Services,Solid Waste and Recycling,Intergovernmental,110000,R,Enterprise Funds
340,2013,General Services,Solid Waste and Recycling,Labor/Supply Offset,2181263,E,Enterprise Funds
341,2013,General Services,Solid Waste and Recycling,Operating Transfers,6811000,E,Enterprise Funds
342,2013,General Services,Solid Waste and Recycling,Other Services and Supplies,20221729,E,Enterprise Funds
343,2013,General Services,Solid Waste and Recycling,Property,8093786,E,Enterprise Funds
344,2013,General Services,Community Center Fund,Labor/Supply Offset,1453,E,Enterprise Funds
345,2013,General Services,Storm Drainage Fund,Labor/Supply Offset,96590,E,Enterprise Funds
346,2013,General Services,Solid Waste Grant Fund,Intergovernmental,270000,R,Enterprise Funds
347,2013,General Services,Solid Waste Grant Fund,Other Services and Supplies,270000,E,Enterprise Funds
348,2013,General Services,Fleet Management,"Charges, Fees, and Services",8944081,R,Internal Service Funds
349,2013,General Services,Fleet Management,Debt Service,-419144,E,Internal Service Funds
350,2013,General Services,Fleet Management,Employee Services,6734619,E,Internal Service Funds
351,2013,General Services,Fleet Management,"Interest, Rents, Concessions",404009,R,Internal Service Funds
352,2013,Parks & Recreation,Special Recreation,Intergovernmental,17500,R,Other Governmental Funds
353,2013,Parks & Recreation,Special Recreation,Labor/Supply Offset,2324075,E,Other Governmental Funds
354,2013,Parks & Recreation,Special Recreation,Licenses  Permits,19500,R,Other Governmental Funds
355,2013,Parks & Recreation,Special Recreation,Miscellaneous Revenue,12500,R,Other Governmental Funds
356,2013,Parks & Recreation,William Land Park Fund,"Charges, Fees, and Services",91000,R,Other Governmental Funds
357,2013,Parks & Recreation,William Land Park Fund,Labor/Supply Offset,139000,E,Other Governmental Funds
358,2013,Parks & Recreation,Park Development,Labor/Supply Offset,158400,E,Other Governmental Funds
359,2013,Parks & Recreation,Park Development,Property,20000,E,Other Governmental Funds
360,2013,Parks & Recreation,4th R Program,"Charges, Fees, and Services",5060012,R,Other Governmental Funds
361,2013,Parks & Recreation,4th R Program,Debt Service,20000,E,Other Governmental Funds
362,2013,Parks & Recreation,4th R Program,Employee Services,4959018,E,Other Governmental Funds
363,2013,Parks & Recreation,4th R Program,Intergovernmental,904263,R,Other Governmental Funds
364,2013,Parks & Recreation,4th R Program,Labor/Supply Offset,21000,E,Other Governmental Funds
365,2013,Parks & Recreation,4th R Program,Other Services and Supplies,924457,E,Other Governmental Funds
366,2013,Parks & Recreation,4th R Program,Property,39800,E,Other Governmental Funds
367,2013,Community Development,General Fund,"Charges, Fees, and Services",4149793,R,General Fund
368,2013,Community Development,General Fund,Employee Services,17448428,E,General Fund
369,2013,Community Development,General Fund,Fines Forfeitures Penalties,2637892,R,General Fund
370,2013,Community Development,General Fund,Intergovernmental,653800,R,General Fund
371,2013,Community Development,General Fund,Labor/Supply Offset,-1704269,E,General Fund
372,2013,Community Development,General Fund,Licenses  Permits,8465845,R,General Fund
373,2013,Community Development,General Fund,Operating Transfers,432000,E,General Fund
374,2013,Community Development,General Fund,Other Services and Supplies,3589772,E,General Fund
375,2013,Community Development,General Fund,Property,90445,E,General Fund
376,2013,Community Development,Development Services Fund,Operating Transfers,-432000,E,Other Governmental Funds
377,2013,Community Development,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,228908,E,Other Governmental Funds
378,2013,Community Development,Block Grant/Housing & Redev,Intergovernmental,250000,R,Other Governmental Funds
379,2013,Community Development,Block Grant/Housing & Redev,Labor/Supply Offset,250000,E,Other Governmental Funds
380,2013,Community Development,No Natomas Community Improv,Labor/Supply Offset,20000,E,Other Governmental Funds
381,2013,Projects,General Fund,Capital Improvements,3940000,E,General Fund
382,2013,Projects,Sacto Transp.Sales Tax-Cip.,Capital Improvements,2455180,E,Other Governmental Funds
383,2013,Projects,Gas Tax 2106,Capital Improvements,5294439,E,Other Governmental Funds
384,2013,Projects,Major Street Construction,Capital Improvements,1273196,E,Other Governmental Funds
385,2013,Projects,Street Cut Fund,Capital Improvements,100777,E,Other Governmental Funds
386,2013,Projects,Transp Systems Mgmt Fund,Capital Improvements,20000,E,Other Governmental Funds
387,2013,Projects,Transportation Development,Capital Improvements,285955,E,Other Governmental Funds
388,2013,Projects,Development Services Fund,Capital Improvements,432000,E,Other Governmental Funds
389,2013,Projects,So Natomas Comm Improv,Capital Improvements,200000,E,Other Governmental Funds
390,2013,Projects,New Measure A Specific Project,Capital Improvements,14374000,E,Other Governmental Funds
391,2013,Projects,New Measure A Construction,Capital Improvements,2165012,E,Other Governmental Funds
392,2013,Projects,New Measure A Maintenance,Capital Improvements,2075987,E,Other Governmental Funds
393,2013,Projects,Citywide Lndscpng&Lghting Dist,Capital Improvements,440000,E,Other Governmental Funds
394,2013,Projects,Quimby Act,Capital Improvements,110000,E,Other Governmental Funds
395,2013,Projects,Golf Fund,Capital Improvements,15000,E,Other Governmental Funds
396,2013,Projects,No Natomas Community Improv,Capital Improvements,11500,E,Other Governmental Funds
397,2013,Projects,Park Development,Capital Improvements,-297088,E,Other Governmental Funds
398,2013,Projects,Cip Reimbursable Fund,Capital Improvements,52314960,E,Other Governmental Funds
399,2013,Projects,Federal Capital Grant,Capital Improvements,9520052,E,Other Governmental Funds
400,2013,Projects,Other Capital Grants,Capital Improvements,17427000,E,Other Governmental Funds
401,2014,General Services,Cal Epa Fund,Intergovernmental,7874000,R,Other Governmental Funds
402,2014,General Services,Cal Epa Fund,Other Services and Supplies,7701630,E,Other Governmental Funds
403,2014,General Services,Parking Fund,Labor/Supply Offset,30212,E,Enterprise Funds
404,2014,General Services,Water Fund,Labor/Supply Offset,82257,E,Enterprise Funds
405,2014,General Services,Wastewater Fund,Labor/Supply Offset,29712,E,Enterprise Funds
406,2014,General Services,Solid Waste and Recycling,"Charges, Fees, and Services",58898000,R,Enterprise Funds
407,2014,General Services,Solid Waste and Recycling,Employee Services,13545166,E,Enterprise Funds
408,2014,General Services,Solid Waste and Recycling,Intergovernmental,115000,R,Enterprise Funds
409,2014,General Services,Solid Waste and Recycling,Labor/Supply Offset,2013796,E,Enterprise Funds
410,2014,General Services,Solid Waste and Recycling,Operating Transfers,6307000,E,Enterprise Funds
411,2014,General Services,Solid Waste and Recycling,Other Services and Supplies,23690066,E,Enterprise Funds
412,2014,General Services,Solid Waste and Recycling,Property,5806234,E,Enterprise Funds
413,2014,General Services,Community Center Fund,Labor/Supply Offset,1385,E,Enterprise Funds
414,2014,General Services,Storm Drainage Fund,Labor/Supply Offset,106952,E,Enterprise Funds
415,2014,General Services,Solid Waste Grant Fund,Intergovernmental,210000,R,Enterprise Funds
416,2014,General Services,Solid Waste Grant Fund,Other Services and Supplies,210000,E,Enterprise Funds
417,2014,General Services,Fleet Management,"Charges, Fees, and Services",8523599,R,Internal Service Funds
418,2014,General Services,Fleet Management,Employee Services,6858139,E,Internal Service Funds
419,2014,General Services,Fleet Management,"Interest, Rents, Concessions",437426,R,Internal Service Funds
420,2014,General Services,Fleet Management,Labor/Supply Offset,1659293,E,Internal Service Funds
421,2014,General Services,Fleet Management,Miscellaneous Revenue,26470624,R,Internal Service Funds
422,2014,General Services,Fleet Management,Other Services and Supplies,17801582,E,Internal Service Funds
423,2014,General Services,Fleet Management,Property,10387262,E,Internal Service Funds
424,2014,Utilities,General Fund,Labor/Supply Offset,122410,E,General Fund
425,2014,Utilities,Northside Subdiv Maint Dist,Labor/Supply Offset,5000,E,Other Governmental Funds
426,2014,Utilities,Neighborhood Water Quality Dst,Labor/Supply Offset,5000,E,Other Governmental Funds
427,2014,Utilities,Willowcreek Assmnt Md,Labor/Supply Offset,14863,E,Other Governmental Funds
428,2014,Utilities,N Natomas Lands Cfd 3,Labor/Supply Offset,957323,E,Other Governmental Funds
429,2014,Utilities,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,137592,E,Other Governmental Funds
430,2014,Utilities,Golf Fund,Labor/Supply Offset,8550,E,Other Governmental Funds
431,2014,Utilities,Parking Fund,Labor/Supply Offset,1359,E,Enterprise Funds
432,2014,Utilities,Water Fund,"Charges, Fees, and Services",95353093,R,Enterprise Funds
433,2014,Utilities,Water Fund,Employee Services,22615419,E,Enterprise Funds
434,2014,Utilities,Water Fund,Intergovernmental,276357,R,Enterprise Funds
435,2014,Utilities,Water Fund,Labor/Supply Offset,1745549,E,Enterprise Funds
436,2014,Utilities,Water Fund,Licenses  Permits,33239,R,Enterprise Funds
437,2014,Utilities,Water Fund,Operating Transfers,10751168,E,Enterprise Funds
438,2014,Utilities,Water Fund,Other Services and Supplies,24045147,E,Enterprise Funds
439,2014,Utilities,Water Fund,Property,1568169,E,Enterprise Funds
440,2014,Utilities,Wastewater Fund,"Charges, Fees, and Services",27177528,R,Enterprise Funds
441,2014,Utilities,Wastewater Fund,Employee Services,8169887,E,Enterprise Funds
442,2014,Utilities,Wastewater Fund,Intergovernmental,898225,R,Enterprise Funds
443,2014,Utilities,Wastewater Fund,Labor/Supply Offset,3179944,E,Enterprise Funds
444,2014,Utilities,Wastewater Fund,Operating Transfers,2854100,E,Enterprise Funds
445,2014,Utilities,Wastewater Fund,Other Services and Supplies,9847317,E,Enterprise Funds
446,2014,Utilities,Wastewater Fund,Property,1473511,E,Enterprise Funds
447,2014,Utilities,Solid Waste and Recycling,Labor/Supply Offset,1878651,E,Enterprise Funds
448,2014,Utilities,Solid Waste and Recycling,Other Services and Supplies,2000,E,Enterprise Funds
449,2014,Utilities,Community Center Fund,Labor/Supply Offset,4983,E,Enterprise Funds
450,2014,Utilities,Storm Drainage Fund,"Charges, Fees, and Services",35013206,R,Enterprise Funds
451,2014,Finance,Special District Info/Rpt Sys,Labor/Supply Offset,54000,E,Other Governmental Funds
452,2014,Finance,Special District Info/Rpt Sys,Other Services and Supplies,93993,E,Other Governmental Funds
453,2014,Finance,Downtown Sacramento Mgmt Dist,"Charges, Fees, and Services",2527038,R,Other Governmental Funds
454,2014,Finance,Downtown Sacramento Mgmt Dist,Labor/Supply Offset,3528,E,Other Governmental Funds
455,2014,Finance,The River District PBID,"Charges, Fees, and Services",363122,R,Other Governmental Funds
456,2014,Finance,The River District PBID,Labor/Supply Offset,2491,E,Other Governmental Funds
457,2014,Finance,N Natomas Transp Mgmt Assoc,"Charges, Fees, and Services",1091253,R,Other Governmental Funds
458,2014,Finance,N Natomas Transp Mgmt Assoc,Labor/Supply Offset,19483,E,Other Governmental Funds
459,2014,Finance,Stockton Blvd Pbid,"Charges, Fees, and Services",293778,R,Other Governmental Funds
460,2014,Finance,Stockton Blvd Pbid,Labor/Supply Offset,5763,E,Other Governmental Funds
461,2014,Finance,Neighborhood Water Quality Dst,"Charges, Fees, and Services",51049,R,Other Governmental Funds
462,2014,Finance,Neighborhood Water Quality Dst,Labor/Supply Offset,11374,E,Other Governmental Funds
463,2014,Finance,N Nat Lndscp 99-02,"Charges, Fees, and Services",226376,R,Other Governmental Funds
464,2014,Finance,N Nat Lndscp 99-02,Labor/Supply Offset,19289,E,Other Governmental Funds
465,2014,Finance,Willowcreek Assmnt Md,"Charges, Fees, and Services",23961,R,Other Governmental Funds
466,2014,Finance,Willowcreek Assmnt Md,Labor/Supply Offset,7829,E,Other Governmental Funds
467,2014,Finance,Willowcreek Lndscpng Cfd,"Charges, Fees, and Services",92941,R,Other Governmental Funds
468,2014,Finance,Willowcreek Lndscpng Cfd,Labor/Supply Offset,3631,E,Other Governmental Funds
469,2014,Finance,N Natomas Lands Cfd 3,"Charges, Fees, and Services",1805851,R,Other Governmental Funds
470,2014,Finance,N Natomas Lands Cfd 3,Labor/Supply Offset,18912,E,Other Governmental Funds
471,2014,Finance,Village Garden N.-Mtce Dist #1,"Charges, Fees, and Services",32603,R,Other Governmental Funds
472,2014,Finance,Village Garden N.-Mtce Dist #1,Labor/Supply Offset,8611,E,Other Governmental Funds
473,2014,Finance,Citywide Lndscpng&Lghting Dist,"Charges, Fees, and Services",14292890,R,Other Governmental Funds
474,2014,Finance,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,218490,E,Other Governmental Funds
475,2014,Finance,Neighborhood Park Maint CFD,Labor/Supply Offset,19700,E,Other Governmental Funds
476,2014,Finance,Power Inn Area Prop & Business,"Charges, Fees, and Services",498000,R,Other Governmental Funds
477,2014,Finance,Power Inn Area Prop & Business,Labor/Supply Offset,8911,E,Other Governmental Funds
478,2014,Finance,Greater Broadway PBID,"Charges, Fees, and Services",245000,R,Other Governmental Funds
479,2014,Finance,Greater Broadway PBID,Labor/Supply Offset,3962,E,Other Governmental Funds
480,2014,Finance,Midtown Sacramento PBID,"Charges, Fees, and Services",623578,R,Other Governmental Funds
481,2014,Finance,Midtown Sacramento PBID,Labor/Supply Offset,5159,E,Other Governmental Funds
482,2014,Finance,Del Paso Nuevo Landscaping CFD,"Charges, Fees, and Services",12957,R,Other Governmental Funds
483,2014,Finance,Del Paso Nuevo Landscaping CFD,Labor/Supply Offset,3165,E,Other Governmental Funds
484,2014,Finance,Sutter Business Imprvmt Area,"Charges, Fees, and Services",150000,R,Other Governmental Funds
