budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,1500
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_458020,Meals,-151
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_458020,Meals,200
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,4154
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,-2417
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,4500
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,-7423
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,9600
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_454010,Personnel Recruitment Advertis,-1000
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_454010,Personnel Recruitment Advertis,1000
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_453030,Communication Lines,-1450
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_453030,Communication Lines,1450
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,-2500
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,-1000
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,1000
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,General Supplies,E_461010,Postage,-350
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,General Supplies,E_461010,Postage,350
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,-150
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,150
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,-16000
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,16000
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,2500
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,-400
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,400
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,-600
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,600
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,-7000
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,7000
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,-750
FY15,Revenues,General Services,Animal Care Services Division,,,,General Funds,Licenses & Permits,R_322240,Animal Licenses,-358000
FY15,Revenues,General Services,Animal Care Services Division,,,,General Funds,Licenses & Permits,R_322240,Animal Licenses,358000
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,750
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_458020,Meals,-200
FY15,Expenses,General Services,Animal Care Services Division,,,,General Funds,Other Purchased Services,E_458020,Meals,200
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461020,Office Supplies,100
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,108
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461060,Welding Supplies,500
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461110,Plumbing Supplies,47
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461110,Plumbing Supplies,700
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461100,Electrical Supplies,750
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461080,Chemicals,775
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Other Purchased Services,E_456040,Laundry Services,360
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,83773
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415020,State Unemployment Insurance,5040
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415030,Worker's Compensation,50607
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413170,PERS Retirement,194826
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,251035
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415015,Medicare Insurance,19592
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Purchased Property Services,E_442030,Custodial Services,900
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Salaries,E_411010,Regular Hours,1351178
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Earnings,E_412010,Overtime,32029
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Earnings,E_412070,Out Of Class,1652
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Earnings,E_412050,Night Shift,62568
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413130,Longevity,1600
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Salaries,E_411010,Regular Hours,199537
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Earnings,E_412070,Out Of Class,343
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413130,Longevity,100
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413170,PERS Retirement,28771
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,21658
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,12371
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415020,State Unemployment Insurance,630
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415015,Medicare Insurance,2893
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415030,Worker's Compensation,7981
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Other Purchased Services,E_456040,Laundry Services,3440
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461020,Office Supplies,50
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,975
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461060,Welding Supplies,200
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461110,Plumbing Supplies,100
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461100,Electrical Supplies,550
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461080,Chemicals,200
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413170,PERS Retirement,109793
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,128045
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Purchased Property Services,E_442030,Custodial Services,525
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413130,Longevity,700
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Earnings,E_412060,On Call,7460
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Salaries,E_411010,Regular Hours,761444
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461160,Small Tools And Equipment,14557
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461110,Plumbing Supplies,200
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461100,Electrical Supplies,300
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461080,Chemicals,100
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461020,Office Supplies,100
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,2126
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Other Purchased Services,E_456040,Laundry Services,4200
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415030,Worker's Compensation,30458
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415020,State Unemployment Insurance,2520
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415015,Medicare Insurance,11041
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,47210
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Purchased Property Services,E_442030,Custodial Services,450
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,150
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Other Purchased Services,E_456040,Laundry Services,2000
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,92795
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,212582
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Employee Benefits,E_413130,Longevity,200
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Earnings,E_412070,Out Of Class,459
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Earnings,E_412060,On Call,5538
FY15,Expenses,General Services,Fleet Management Division,,,,Fleet Management,Earnings,E_412050,Night Shift,1220
